:0;:1;:2;u_x;u_y;u_z
8.95;0.55;0;0.00E+00;0.00E+00;2.16E-09
8.95;0.6;0;0.00E+00;0.00E+00;1.36E-08
8.95;0.65;0;0.00E+00;0.00E+00;1.89E-09
8.95;0.7;0;0.00E+00;0.00E+00;1.35E-08
8.95;0.75;0;0.00E+00;0.00E+00;1.67E-09
8.95;0.8;0;0.00E+00;0.00E+00;1.34E-08
8.95;0.85;0;0.00E+00;0.00E+00;1.85E-09
8.95;0.9;0;0.00E+00;0.00E+00;1.34E-08
8.95;0.95;0;0.00E+00;0.00E+00;1.68E-09
8.95;1;0;0.00E+00;0.00E+00;1.33E-08
8.95;1.05;0;0.00E+00;0.00E+00;2.12E-09
9;1.05;0;0.00E+00;0.00E+00;1.32E-08
9.05;1.05;0;0.00E+00;0.00E+00;1.79E-09
9.1;1.05;0;0.00E+00;0.00E+00;1.31E-08
9.15;1.05;0;0.00E+00;0.00E+00;2.56E-09
9.2;1.05;0;0.00E+00;0.00E+00;1.29E-08
9.25;1.05;0;0.00E+00;0.00E+00;2.58E-09
9.3;1.05;0;0.00E+00;0.00E+00;1.23E-08
9.35;1.05;0;0.00E+00;0.00E+00;2.24E-09
9.4;1.05;0;0.00E+00;0.00E+00;1.14E-08
9.45;1.05;0;0.00E+00;0.00E+00;2.11E-09
9.5;1.05;0;0.00E+00;0.00E+00;1.03E-08
9.55;1.05;0;0.00E+00;0.00E+00;2.28E-09
9.6;1.05;0;0.00E+00;0.00E+00;8.86E-09
9.65;1.05;0;0.00E+00;0.00E+00;2.18E-09
9.7;1.05;0;0.00E+00;0.00E+00;6.92E-09
9.75;1.05;0;0.00E+00;0.00E+00;1.48E-09
9.8;1.05;0;0.00E+00;0.00E+00;4.53E-09
9.85;1.05;0;0.00E+00;0.00E+00;0.00E+00
9.9;1.05;0;0.00E+00;0.00E+00;2.07E-09
9.95;1.05;0;0.00E+00;0.00E+00;-6.66E-12
10;1.05;0;0.00E+00;0.00E+00;0.00E+00
8.9;0;0;0.00E+00;0.00E+00;4.37E-09
8.9;0.05;0;0.00E+00;0.00E+00;1.54E-08
8.9;0.1;0;0.00E+00;0.00E+00;3.74E-09
8.9;0.15;0;0.00E+00;0.00E+00;1.49E-08
8.9;0.2;0;0.00E+00;0.00E+00;3.09E-09
8.9;0.25;0;0.00E+00;0.00E+00;1.44E-08
8.9;0.3;0;0.00E+00;0.00E+00;2.58E-09
8.9;0.35;0;0.00E+00;0.00E+00;1.40E-08
8.9;0.4;0;0.00E+00;0.00E+00;2.30E-09
8.9;0.45;0;0.00E+00;0.00E+00;1.39E-08
8.9;0.5;0;0.00E+00;0.00E+00;2.27E-09
8.9;0.55;0;0.00E+00;0.00E+00;1.38E-08
8.9;0.6;0;0.00E+00;0.00E+00;2.17E-09
8.9;0.65;0;0.00E+00;0.00E+00;1.36E-08
8.9;0.7;0;0.00E+00;0.00E+00;1.40E-09
8.9;0.75;0;0.00E+00;0.00E+00;1.35E-08
8.9;0.8;0;0.00E+00;0.00E+00;1.50E-09
8.9;0.85;0;0.00E+00;0.00E+00;1.35E-08
8.9;0.9;0;0.00E+00;0.00E+00;2.39E-09
8.9;0.95;0;0.00E+00;0.00E+00;1.36E-08
8.9;1;0;0.00E+00;0.00E+00;2.78E-09
8.9;1.05;0;0.00E+00;0.00E+00;1.36E-08
8.9;1.1;0;0.00E+00;0.00E+00;3.31E-09
8.95;1.1;0;0.00E+00;0.00E+00;1.34E-08
9;1.1;0;0.00E+00;0.00E+00;2.54E-09
9.05;1.1;0;0.00E+00;0.00E+00;1.32E-08
9.1;1.1;0;0.00E+00;0.00E+00;2.73E-09
9.15;1.1;0;0.00E+00;0.00E+00;1.31E-08
9.2;1.1;0;0.00E+00;0.00E+00;2.93E-09
9.25;1.1;0;0.00E+00;0.00E+00;1.27E-08
9.3;1.1;0;0.00E+00;0.00E+00;2.48E-09
9.35;1.1;0;0.00E+00;0.00E+00;1.19E-08
9.4;1.1;0;0.00E+00;0.00E+00;2.00E-09
9.45;1.1;0;0.00E+00;0.00E+00;1.09E-08
9.5;1.1;0;0.00E+00;0.00E+00;2.26E-09
9.55;1.1;0;0.00E+00;0.00E+00;9.72E-09
9.6;1.1;0;0.00E+00;0.00E+00;2.56E-09
9.65;1.1;0;0.00E+00;0.00E+00;8.06E-09
9.7;1.1;0;0.00E+00;0.00E+00;2.16E-09
9.75;1.1;0;0.00E+00;0.00E+00;5.85E-09
9.8;1.1;0;0.00E+00;0.00E+00;1.11E-09
9.85;1.1;0;0.00E+00;0.00E+00;3.33E-09
9.9;1.1;0;0.00E+00;0.00E+00;2.06E-10
9.95;1.1;0;0.00E+00;0.00E+00;9.71E-10
10;1.1;0;0.00E+00;0.00E+00;0.00E+00
8.85;0;0;0.00E+00;0.00E+00;1.60E-08
8.85;0.05;0;0.00E+00;0.00E+00;4.89E-09
8.85;0.1;0;0.00E+00;0.00E+00;1.55E-08
8.85;0.15;0;0.00E+00;0.00E+00;4.15E-09
8.85;0.2;0;0.00E+00;0.00E+00;1.49E-08
8.85;0.25;0;0.00E+00;0.00E+00;3.26E-09
8.85;0.3;0;0.00E+00;0.00E+00;1.43E-08
8.85;0.35;0;0.00E+00;0.00E+00;2.51E-09
8.85;0.4;0;0.00E+00;0.00E+00;1.40E-08
8.85;0.45;0;0.00E+00;0.00E+00;2.28E-09
8.85;0.5;0;0.00E+00;0.00E+00;1.39E-08
8.85;0.55;0;0.00E+00;0.00E+00;2.43E-09
8.85;0.6;0;0.00E+00;0.00E+00;1.38E-08
8.85;0.65;0;0.00E+00;0.00E+00;2.19E-09
8.85;0.7;0;0.00E+00;0.00E+00;1.37E-08
8.85;0.75;0;0.00E+00;0.00E+00;0.00E+00
8.85;0.8;0;0.00E+00;0.00E+00;1.37E-08
8.85;0.85;0;0.00E+00;0.00E+00;2.65E-09
8.85;0.9;0;0.00E+00;0.00E+00;1.39E-08
8.85;0.95;0;0.00E+00;0.00E+00;3.47E-09
8.85;1;0;0.00E+00;0.00E+00;1.39E-08
8.85;1.05;0;0.00E+00;0.00E+00;3.92E-09
8.85;1.1;0;0.00E+00;0.00E+00;1.39E-08
8.85;1.15;0;0.00E+00;0.00E+00;4.10E-09
8.9;1.15;0;0.00E+00;0.00E+00;1.36E-08
8.95;1.15;0;0.00E+00;0.00E+00;3.19E-09
9;1.15;0;0.00E+00;0.00E+00;1.33E-08
9.05;1.15;0;0.00E+00;0.00E+00;3.15E-09
9.1;1.15;0;0.00E+00;0.00E+00;1.33E-08
9.15;1.15;0;0.00E+00;0.00E+00;3.37E-09
9.2;1.15;0;0.00E+00;0.00E+00;1.31E-08
9.25;1.15;0;0.00E+00;0.00E+00;3.14E-09
9.3;1.15;0;0.00E+00;0.00E+00;1.24E-08
9.35;1.15;0;0.00E+00;0.00E+00;1.88E-09
9.4;1.15;0;0.00E+00;0.00E+00;1.15E-08
9.45;1.15;0;0.00E+00;0.00E+00;1.75E-09
9.5;1.15;0;0.00E+00;0.00E+00;1.05E-08
9.55;1.15;0;0.00E+00;0.00E+00;2.79E-09
9.6;1.15;0;0.00E+00;0.00E+00;9.10E-09
9.65;1.15;0;0.00E+00;0.00E+00;2.78E-09
9.7;1.15;0;0.00E+00;0.00E+00;7.14E-09
9.75;1.15;0;0.00E+00;0.00E+00;2.01E-09
9.8;1.15;0;0.00E+00;0.00E+00;4.69E-09
9.85;1.15;0;0.00E+00;0.00E+00;9.10E-10
9.9;1.15;0;0.00E+00;0.00E+00;2.13E-09
9.95;1.15;0;0.00E+00;0.00E+00;1.25E-10
10;1.15;0;0.00E+00;0.00E+00;0.00E+00
8.8;0;0;0.00E+00;0.00E+00;5.98E-09
8.8;0.05;0;0.00E+00;0.00E+00;1.61E-08
8.8;0.1;0;0.00E+00;0.00E+00;5.33E-09
8.8;0.15;0;0.00E+00;0.00E+00;1.55E-08
8.8;0.2;0;0.00E+00;0.00E+00;4.34E-09
8.8;0.25;0;0.00E+00;0.00E+00;1.48E-08
8.8;0.3;0;0.00E+00;0.00E+00;3.05E-09
8.8;0.35;0;0.00E+00;0.00E+00;1.42E-08
8.8;0.4;0;0.00E+00;0.00E+00;2.18E-09
8.8;0.45;0;0.00E+00;0.00E+00;1.40E-08
8.8;0.5;0;0.00E+00;0.00E+00;2.44E-09
8.8;0.55;0;0.00E+00;0.00E+00;1.40E-08
8.8;0.6;0;0.00E+00;0.00E+00;2.88E-09
8.8;0.65;0;0.00E+00;0.00E+00;1.40E-08
8.8;0.7;0;0.00E+00;0.00E+00;2.41E-09
8.8;0.75;0;0.00E+00;0.00E+00;1.40E-08
8.8;0.8;0;0.00E+00;0.00E+00;2.78E-09
8.8;0.85;0;0.00E+00;0.00E+00;1.42E-08
8.8;0.9;0;0.00E+00;0.00E+00;4.05E-09
8.8;0.95;0;0.00E+00;0.00E+00;1.43E-08
8.8;1;0;0.00E+00;0.00E+00;4.67E-09
8.8;1.05;0;0.00E+00;0.00E+00;1.43E-08
8.8;1.1;0;0.00E+00;0.00E+00;4.94E-09
8.8;1.15;0;0.00E+00;0.00E+00;1.42E-08
8.8;1.2;0;0.00E+00;0.00E+00;4.69E-09
8.85;1.2;0;0.00E+00;0.00E+00;1.37E-08
8.9;1.2;0;0.00E+00;0.00E+00;3.52E-09
8.95;1.2;0;0.00E+00;0.00E+00;1.35E-08
9;1.2;0;0.00E+00;0.00E+00;3.48E-09
9.05;1.2;0;0.00E+00;0.00E+00;1.35E-08
9.1;1.2;0;0.00E+00;0.00E+00;3.87E-09
9.15;1.2;0;0.00E+00;0.00E+00;1.34E-08
9.2;1.2;0;0.00E+00;0.00E+00;3.93E-09
9.25;1.2;0;0.00E+00;0.00E+00;1.30E-08
9.3;1.2;0;0.00E+00;0.00E+00;3.16E-09
9.35;1.2;0;0.00E+00;0.00E+00;1.22E-08
9.4;1.2;0;0.00E+00;0.00E+00;0.00E+00
9.45;1.2;0;0.00E+00;0.00E+00;1.12E-08
9.5;1.2;0;0.00E+00;0.00E+00;2.85E-09
9.55;1.2;0;0.00E+00;0.00E+00;1.01E-08
9.6;1.2;0;0.00E+00;0.00E+00;3.32E-09
9.65;1.2;0;0.00E+00;0.00E+00;8.37E-09
9.7;1.2;0;0.00E+00;0.00E+00;2.85E-09
9.75;1.2;0;0.00E+00;0.00E+00;6.09E-09
9.8;1.2;0;0.00E+00;0.00E+00;1.78E-09
9.85;1.2;0;0.00E+00;0.00E+00;3.46E-09
9.9;1.2;0;0.00E+00;0.00E+00;6.29E-10
9.95;1.2;0;0.00E+00;0.00E+00;9.95E-10
10;1.2;0;0.00E+00;0.00E+00;0.00E+00
8.75;0;0;0.00E+00;0.00E+00;1.67E-08
8.75;0.05;0;0.00E+00;0.00E+00;6.53E-09
8.75;0.1;0;0.00E+00;0.00E+00;1.61E-08
8.75;0.15;0;0.00E+00;0.00E+00;5.63E-09
8.75;0.2;0;0.00E+00;0.00E+00;1.54E-08
8.75;0.25;0;0.00E+00;0.00E+00;4.30E-09
8.75;0.3;0;0.00E+00;0.00E+00;1.47E-08
8.75;0.35;0;0.00E+00;0.00E+00;2.23E-09
8.75;0.4;0;0.00E+00;0.00E+00;1.41E-08
8.75;0.45;0;0.00E+00;0.00E+00;1.92E-09
8.75;0.5;0;0.00E+00;0.00E+00;1.41E-08
8.75;0.55;0;0.00E+00;0.00E+00;3.28E-09
8.75;0.6;0;0.00E+00;0.00E+00;1.43E-08
8.75;0.65;0;0.00E+00;0.00E+00;3.70E-09
8.75;0.7;0;0.00E+00;0.00E+00;1.44E-08
8.75;0.75;0;0.00E+00;0.00E+00;3.95E-09
8.75;0.8;0;0.00E+00;0.00E+00;1.45E-08
8.75;0.85;0;0.00E+00;0.00E+00;4.66E-09
8.75;0.9;0;0.00E+00;0.00E+00;1.47E-08
8.75;0.95;0;0.00E+00;0.00E+00;5.43E-09
8.75;1;0;0.00E+00;0.00E+00;1.47E-08
8.75;1.05;0;0.00E+00;0.00E+00;5.81E-09
8.75;1.1;0;0.00E+00;0.00E+00;1.46E-08
8.75;1.15;0;0.00E+00;0.00E+00;5.84E-09
8.75;1.2;0;0.00E+00;0.00E+00;1.45E-08
8.75;1.25;0;0.00E+00;0.00E+00;5.47E-09
8.8;1.25;0;0.00E+00;0.00E+00;1.40E-08
8.85;1.25;0;0.00E+00;0.00E+00;3.51E-09
8.9;1.25;0;0.00E+00;0.00E+00;1.35E-08
8.95;1.25;0;0.00E+00;0.00E+00;3.44E-09
9;1.25;0;0.00E+00;0.00E+00;1.36E-08
9.05;1.25;0;0.00E+00;0.00E+00;4.23E-09
9.1;1.25;0;0.00E+00;0.00E+00;1.37E-08
9.15;1.25;0;0.00E+00;0.00E+00;4.67E-09
9.2;1.25;0;0.00E+00;0.00E+00;1.36E-08
9.25;1.25;0;0.00E+00;0.00E+00;4.45E-09
9.3;1.25;0;0.00E+00;0.00E+00;1.30E-08
9.35;1.25;0;0.00E+00;0.00E+00;3.17E-09
9.4;1.25;0;0.00E+00;0.00E+00;1.21E-08
9.45;1.25;0;0.00E+00;0.00E+00;2.96E-09
9.5;1.25;0;0.00E+00;0.00E+00;1.10E-08
9.55;1.25;0;0.00E+00;0.00E+00;3.82E-09
9.6;1.25;0;0.00E+00;0.00E+00;9.50E-09
9.65;1.25;0;0.00E+00;0.00E+00;3.66E-09
9.7;1.25;0;0.00E+00;0.00E+00;7.47E-09
9.75;1.25;0;0.00E+00;0.00E+00;2.72E-09
9.8;1.25;0;0.00E+00;0.00E+00;4.89E-09
9.85;1.25;0;0.00E+00;0.00E+00;1.40E-09
9.9;1.25;0;0.00E+00;0.00E+00;2.21E-09
9.95;1.25;0;0.00E+00;0.00E+00;2.90E-10
10;1.25;0;0.00E+00;0.00E+00;0.00E+00
8.7;0;0;0.00E+00;0.00E+00;7.76E-09
8.7;0.05;0;0.00E+00;0.00E+00;1.68E-08
8.7;0.1;0;0.00E+00;0.00E+00;6.97E-09
8.7;0.15;0;0.00E+00;0.00E+00;1.61E-08
8.7;0.2;0;0.00E+00;0.00E+00;5.81E-09
8.7;0.25;0;0.00E+00;0.00E+00;1.54E-08
8.7;0.3;0;0.00E+00;0.00E+00;4.04E-09
8.7;0.35;0;0.00E+00;0.00E+00;1.46E-08
8.7;0.4;0;0.00E+00;0.00E+00;0.00E+00
8.7;0.45;0;0.00E+00;0.00E+00;1.43E-08
8.7;0.5;0;0.00E+00;0.00E+00;3.42E-09
8.7;0.55;0;0.00E+00;0.00E+00;1.45E-08
8.7;0.6;0;0.00E+00;0.00E+00;4.50E-09
8.7;0.65;0;0.00E+00;0.00E+00;1.48E-08
8.7;0.7;0;0.00E+00;0.00E+00;5.05E-09
8.7;0.75;0;0.00E+00;0.00E+00;1.49E-08
8.7;0.8;0;0.00E+00;0.00E+00;5.59E-09
8.7;0.85;0;0.00E+00;0.00E+00;1.51E-08
8.7;0.9;0;0.00E+00;0.00E+00;6.23E-09
8.7;0.95;0;0.00E+00;0.00E+00;1.52E-08
8.7;1;0;0.00E+00;0.00E+00;6.72E-09
8.7;1.05;0;0.00E+00;0.00E+00;1.51E-08
8.7;1.1;0;0.00E+00;0.00E+00;6.89E-09
8.7;1.15;0;0.00E+00;0.00E+00;1.50E-08
8.7;1.2;0;0.00E+00;0.00E+00;6.87E-09
8.7;1.25;0;0.00E+00;0.00E+00;1.49E-08
8.7;1.3;0;0.00E+00;0.00E+00;6.98E-09
8.75;1.3;0;0.00E+00;0.00E+00;1.44E-08
8.8;1.3;0;0.00E+00;0.00E+00;3.54E-09
8.85;1.3;0;0.00E+00;0.00E+00;1.36E-08
8.9;1.3;0;0.00E+00;0.00E+00;2.65E-09
8.95;1.3;0;0.00E+00;0.00E+00;1.36E-08
9;1.3;0;0.00E+00;0.00E+00;4.34E-09
9.05;1.3;0;0.00E+00;0.00E+00;1.39E-08
9.1;1.3;0;0.00E+00;0.00E+00;5.25E-09
9.15;1.3;0;0.00E+00;0.00E+00;1.41E-08
9.2;1.3;0;0.00E+00;0.00E+00;5.53E-09
9.25;1.3;0;0.00E+00;0.00E+00;1.38E-08
9.3;1.3;0;0.00E+00;0.00E+00;5.08E-09
9.35;1.3;0;0.00E+00;0.00E+00;1.30E-08
9.4;1.3;0;0.00E+00;0.00E+00;4.53E-09
9.45;1.3;0;0.00E+00;0.00E+00;1.20E-08
9.5;1.3;0;0.00E+00;0.00E+00;4.53E-09
9.55;1.3;0;0.00E+00;0.00E+00;1.06E-08
9.6;1.3;0;0.00E+00;0.00E+00;4.43E-09
9.65;1.3;0;0.00E+00;0.00E+00;8.77E-09
9.7;1.3;0;0.00E+00;0.00E+00;3.71E-09
9.75;1.3;0;0.00E+00;0.00E+00;6.36E-09
9.8;1.3;0;0.00E+00;0.00E+00;2.35E-09
9.85;1.3;0;0.00E+00;0.00E+00;3.59E-09
9.9;1.3;0;0.00E+00;0.00E+00;9.11E-10
9.95;1.3;0;0.00E+00;0.00E+00;1.01E-09
10;1.3;0;0.00E+00;0.00E+00;0.00E+00
8.65;0;0;0.00E+00;0.00E+00;1.75E-08
8.65;0.05;0;0.00E+00;0.00E+00;8.29E-09
8.65;0.1;0;0.00E+00;0.00E+00;1.68E-08
8.65;0.15;0;0.00E+00;0.00E+00;7.34E-09
8.65;0.2;0;0.00E+00;0.00E+00;1.61E-08
8.65;0.25;0;0.00E+00;0.00E+00;5.97E-09
8.65;0.3;0;0.00E+00;0.00E+00;1.53E-08
8.65;0.35;0;0.00E+00;0.00E+00;3.87E-09
8.65;0.4;0;0.00E+00;0.00E+00;1.48E-08
8.65;0.45;0;0.00E+00;0.00E+00;3.59E-09
8.65;0.5;0;0.00E+00;0.00E+00;1.48E-08
8.65;0.55;0;0.00E+00;0.00E+00;5.11E-09
8.65;0.6;0;0.00E+00;0.00E+00;1.51E-08
8.65;0.65;0;0.00E+00;0.00E+00;5.95E-09
8.65;0.7;0;0.00E+00;0.00E+00;1.53E-08
8.65;0.75;0;0.00E+00;0.00E+00;6.57E-09
8.65;0.8;0;0.00E+00;0.00E+00;1.55E-08
8.65;0.85;0;0.00E+00;0.00E+00;7.11E-09
8.65;0.9;0;0.00E+00;0.00E+00;1.56E-08
8.65;0.95;0;0.00E+00;0.00E+00;7.61E-09
8.65;1;0;0.00E+00;0.00E+00;1.56E-08
8.65;1.05;0;0.00E+00;0.00E+00;7.92E-09
8.65;1.1;0;0.00E+00;0.00E+00;1.56E-08
8.65;1.15;0;0.00E+00;0.00E+00;8.04E-09
8.65;1.2;0;0.00E+00;0.00E+00;1.55E-08
8.65;1.25;0;0.00E+00;0.00E+00;8.18E-09
8.65;1.3;0;0.00E+00;0.00E+00;1.55E-08
8.65;1.35;0;0.00E+00;0.00E+00;8.71E-09
8.7;1.35;0;0.00E+00;0.00E+00;1.51E-08
8.75;1.35;0;0.00E+00;0.00E+00;5.71E-09
8.8;1.35;0;0.00E+00;0.00E+00;1.40E-08
8.85;1.35;0;0.00E+00;0.00E+00;0.00E+00
8.9;1.35;0;0.00E+00;0.00E+00;1.37E-08
8.95;1.35;0;0.00E+00;0.00E+00;4.18E-09
9;1.35;0;0.00E+00;0.00E+00;1.41E-08
9.05;1.35;0;0.00E+00;0.00E+00;5.65E-09
9.1;1.35;0;0.00E+00;0.00E+00;1.44E-08
9.15;1.35;0;0.00E+00;0.00E+00;6.38E-09
9.2;1.35;0;0.00E+00;0.00E+00;1.44E-08
9.25;1.35;0;0.00E+00;0.00E+00;6.47E-09
9.3;1.35;0;0.00E+00;0.00E+00;1.40E-08
9.35;1.35;0;0.00E+00;0.00E+00;6.12E-09
9.4;1.35;0;0.00E+00;0.00E+00;1.31E-08
9.45;1.35;0;0.00E+00;0.00E+00;5.78E-09
9.5;1.35;0;0.00E+00;0.00E+00;1.18E-08
9.55;1.35;0;0.00E+00;0.00E+00;5.42E-09
9.6;1.35;0;0.00E+00;0.00E+00;1.00E-08
9.65;1.35;0;0.00E+00;0.00E+00;4.69E-09
9.7;1.35;0;0.00E+00;0.00E+00;7.81E-09
9.75;1.35;0;0.00E+00;0.00E+00;3.42E-09
9.8;1.35;0;0.00E+00;0.00E+00;5.07E-09
9.85;1.35;0;0.00E+00;0.00E+00;1.79E-09
9.9;1.35;0;0.00E+00;0.00E+00;2.26E-09
9.95;1.35;0;0.00E+00;0.00E+00;4.01E-10
10;1.35;0;0.00E+00;0.00E+00;0.00E+00
8.6;0;0;0.00E+00;0.00E+00;9.58E-09
8.6;0.05;0;0.00E+00;0.00E+00;1.75E-08
8.6;0.1;0;0.00E+00;0.00E+00;8.78E-09
8.6;0.15;0;0.00E+00;0.00E+00;1.69E-08
8.6;0.2;0;0.00E+00;0.00E+00;7.72E-09
8.6;0.25;0;0.00E+00;0.00E+00;1.61E-08
8.6;0.3;0;0.00E+00;0.00E+00;6.34E-09
8.6;0.35;0;0.00E+00;0.00E+00;1.55E-08
8.6;0.4;0;0.00E+00;0.00E+00;5.44E-09
8.6;0.45;0;0.00E+00;0.00E+00;1.53E-08
8.6;0.5;0;0.00E+00;0.00E+00;5.84E-09
8.6;0.55;0;0.00E+00;0.00E+00;1.54E-08
8.6;0.6;0;0.00E+00;0.00E+00;6.75E-09
8.6;0.65;0;0.00E+00;0.00E+00;1.57E-08
8.6;0.7;0;0.00E+00;0.00E+00;7.44E-09
8.6;0.75;0;0.00E+00;0.00E+00;1.59E-08
8.6;0.8;0;0.00E+00;0.00E+00;7.99E-09
8.6;0.85;0;0.00E+00;0.00E+00;1.60E-08
8.6;0.9;0;0.00E+00;0.00E+00;8.50E-09
8.6;0.95;0;0.00E+00;0.00E+00;1.61E-08
8.6;1;0;0.00E+00;0.00E+00;8.87E-09
8.6;1.05;0;0.00E+00;0.00E+00;1.61E-08
8.6;1.1;0;0.00E+00;0.00E+00;9.10E-09
8.6;1.15;0;0.00E+00;0.00E+00;1.60E-08
8.6;1.2;0;0.00E+00;0.00E+00;9.27E-09
8.6;1.25;0;0.00E+00;0.00E+00;1.60E-08
8.6;1.3;0;0.00E+00;0.00E+00;9.62E-09
8.6;1.35;0;0.00E+00;0.00E+00;1.61E-08
8.6;1.4;0;0.00E+00;0.00E+00;1.04E-08
8.65;1.4;0;0.00E+00;0.00E+00;1.58E-08
8.7;1.4;0;0.00E+00;0.00E+00;7.94E-09
8.75;1.4;0;0.00E+00;0.00E+00;1.48E-08
8.8;1.4;0;0.00E+00;0.00E+00;4.73E-09
8.85;1.4;0;0.00E+00;0.00E+00;1.42E-08
8.9;1.4;0;0.00E+00;0.00E+00;4.07E-09
8.95;1.4;0;0.00E+00;0.00E+00;1.43E-08
9;1.4;0;0.00E+00;0.00E+00;5.97E-09
9.05;1.4;0;0.00E+00;0.00E+00;1.47E-08
9.1;1.4;0;0.00E+00;0.00E+00;7.05E-09
9.15;1.4;0;0.00E+00;0.00E+00;1.50E-08
9.2;1.4;0;0.00E+00;0.00E+00;7.54E-09
9.25;1.4;0;0.00E+00;0.00E+00;1.48E-08
9.3;1.4;0;0.00E+00;0.00E+00;7.51E-09
9.35;1.4;0;0.00E+00;0.00E+00;1.41E-08
9.4;1.4;0;0.00E+00;0.00E+00;7.17E-09
9.45;1.4;0;0.00E+00;0.00E+00;1.30E-08
9.5;1.4;0;0.00E+00;0.00E+00;6.66E-09
9.55;1.4;0;0.00E+00;0.00E+00;1.14E-08
9.6;1.4;0;0.00E+00;0.00E+00;5.84E-09
9.65;1.4;0;0.00E+00;0.00E+00;9.25E-09
9.7;1.4;0;0.00E+00;0.00E+00;4.57E-09
9.75;1.4;0;0.00E+00;0.00E+00;6.61E-09
9.8;1.4;0;0.00E+00;0.00E+00;2.87E-09
9.85;1.4;0;0.00E+00;0.00E+00;3.69E-09
9.9;1.4;0;0.00E+00;0.00E+00;1.13E-09
9.95;1.4;0;0.00E+00;0.00E+00;1.02E-09
10;1.4;0;0.00E+00;0.00E+00;0.00E+00
8.55;0;0;0.00E+00;0.00E+00;1.82E-08
8.55;0.05;0;0.00E+00;0.00E+00;1.01E-08
8.55;0.1;0;0.00E+00;0.00E+00;1.76E-08
8.55;0.15;0;0.00E+00;0.00E+00;9.28E-09
8.55;0.2;0;0.00E+00;0.00E+00;1.69E-08
8.55;0.25;0;0.00E+00;0.00E+00;8.26E-09
8.55;0.3;0;0.00E+00;0.00E+00;1.63E-08
8.55;0.35;0;0.00E+00;0.00E+00;7.36E-09
8.55;0.4;0;0.00E+00;0.00E+00;1.59E-08
8.55;0.45;0;0.00E+00;0.00E+00;7.14E-09
8.55;0.5;0;0.00E+00;0.00E+00;1.59E-08
8.55;0.55;0;0.00E+00;0.00E+00;7.62E-09
8.55;0.6;0;0.00E+00;0.00E+00;1.60E-08
8.55;0.65;0;0.00E+00;0.00E+00;8.27E-09
8.55;0.7;0;0.00E+00;0.00E+00;1.62E-08
8.55;0.75;0;0.00E+00;0.00E+00;8.81E-09
8.55;0.8;0;0.00E+00;0.00E+00;1.64E-08
8.55;0.85;0;0.00E+00;0.00E+00;9.34E-09
8.55;0.9;0;0.00E+00;0.00E+00;1.65E-08
8.55;0.95;0;0.00E+00;0.00E+00;9.76E-09
8.55;1;0;0.00E+00;0.00E+00;1.66E-08
8.55;1.05;0;0.00E+00;0.00E+00;1.01E-08
8.55;1.1;0;0.00E+00;0.00E+00;1.66E-08
8.55;1.15;0;0.00E+00;0.00E+00;1.03E-08
8.55;1.2;0;0.00E+00;0.00E+00;1.65E-08
8.55;1.25;0;0.00E+00;0.00E+00;1.05E-08
8.55;1.3;0;0.00E+00;0.00E+00;1.65E-08
8.55;1.35;0;0.00E+00;0.00E+00;1.10E-08
8.55;1.4;0;0.00E+00;0.00E+00;1.67E-08
8.55;1.45;0;0.00E+00;0.00E+00;1.18E-08
8.6;1.45;0;0.00E+00;0.00E+00;1.65E-08
8.65;1.45;0;0.00E+00;0.00E+00;9.87E-09
8.7;1.45;0;0.00E+00;0.00E+00;1.56E-08
8.75;1.45;0;0.00E+00;0.00E+00;7.61E-09
8.8;1.45;0;0.00E+00;0.00E+00;1.49E-08
8.85;1.45;0;0.00E+00;0.00E+00;6.13E-09
8.9;1.45;0;0.00E+00;0.00E+00;1.47E-08
8.95;1.45;0;0.00E+00;0.00E+00;6.51E-09
9;1.45;0;0.00E+00;0.00E+00;1.50E-08
9.05;1.45;0;0.00E+00;0.00E+00;7.66E-09
9.1;1.45;0;0.00E+00;0.00E+00;1.54E-08
9.15;1.45;0;0.00E+00;0.00E+00;8.40E-09
9.2;1.45;0;0.00E+00;0.00E+00;1.54E-08
9.25;1.45;0;0.00E+00;0.00E+00;8.67E-09
9.3;1.45;0;0.00E+00;0.00E+00;1.50E-08
9.35;1.45;0;0.00E+00;0.00E+00;8.50E-09
9.4;1.45;0;0.00E+00;0.00E+00;1.41E-08
9.45;1.45;0;0.00E+00;0.00E+00;7.99E-09
9.5;1.45;0;0.00E+00;0.00E+00;1.27E-08
9.55;1.45;0;0.00E+00;0.00E+00;7.14E-09
9.6;1.45;0;0.00E+00;0.00E+00;1.07E-08
9.65;1.45;0;0.00E+00;0.00E+00;5.84E-09
9.7;1.45;0;0.00E+00;0.00E+00;8.17E-09
9.75;1.45;0;0.00E+00;0.00E+00;4.10E-09
9.8;1.45;0;0.00E+00;0.00E+00;5.23E-09
9.85;1.45;0;0.00E+00;0.00E+00;2.14E-09
9.9;1.45;0;0.00E+00;0.00E+00;2.29E-09
9.95;1.45;0;0.00E+00;0.00E+00;4.91E-10
10;1.45;0;0.00E+00;0.00E+00;0.00E+00
8.5;0;0;0.00E+00;0.00E+00;1.13E-08
8.5;0.05;0;0.00E+00;0.00E+00;1.82E-08
8.5;0.1;0;0.00E+00;0.00E+00;1.07E-08
8.5;0.15;0;0.00E+00;0.00E+00;1.76E-08
8.5;0.2;0;0.00E+00;0.00E+00;9.85E-09
