Points:0;Points:1;Points:2;u_x;u_y;u_z
6.25;0.75;0;0.00E+00;0.00E+00;7.66E-05
6.25;0.8;0;0.00E+00;0.00E+00;7.72E-05
6.25;0.85;0;0.00E+00;0.00E+00;7.67E-05
6.25;0.9;0;0.00E+00;0.00E+00;7.74E-05
6.25;0.95;0;0.00E+00;0.00E+00;7.69E-05
6.25;1;0;0.00E+00;0.00E+00;7.75E-05
6.25;1.05;0;0.00E+00;0.00E+00;7.70E-05
6.25;1.1;0;0.00E+00;0.00E+00;7.77E-05
6.25;1.15;0;0.00E+00;0.00E+00;7.72E-05
6.25;1.2;0;0.00E+00;0.00E+00;7.78E-05
6.25;1.25;0;0.00E+00;0.00E+00;7.73E-05
6.25;1.3;0;0.00E+00;0.00E+00;7.80E-05
6.25;1.35;0;0.00E+00;0.00E+00;7.75E-05
6.25;1.4;0;0.00E+00;0.00E+00;7.81E-05
6.25;1.45;0;0.00E+00;0.00E+00;7.76E-05
6.25;1.5;0;0.00E+00;0.00E+00;7.83E-05
6.25;1.55;0;0.00E+00;0.00E+00;7.78E-05
6.25;1.6;0;0.00E+00;0.00E+00;7.84E-05
6.25;1.65;0;0.00E+00;0.00E+00;7.79E-05
6.25;1.7;0;0.00E+00;0.00E+00;7.86E-05
6.25;1.75;0;0.00E+00;0.00E+00;7.81E-05
6.25;1.8;0;0.00E+00;0.00E+00;7.87E-05
6.25;1.85;0;0.00E+00;0.00E+00;7.82E-05
6.25;1.9;0;0.00E+00;0.00E+00;7.89E-05
6.25;1.95;0;0.00E+00;0.00E+00;7.83E-05
6.25;2;0;0.00E+00;0.00E+00;7.90E-05
6.3;0;0;0.00E+00;0.00E+00;7.59E-05
6.3;0.05;0;0.00E+00;0.00E+00;7.66E-05
6.3;0.1;0;0.00E+00;0.00E+00;7.60E-05
6.3;0.15;0;0.00E+00;0.00E+00;7.67E-05
6.3;0.2;0;0.00E+00;0.00E+00;7.62E-05
6.3;0.25;0;0.00E+00;0.00E+00;7.68E-05
6.3;0.3;0;0.00E+00;0.00E+00;7.63E-05
6.3;0.35;0;0.00E+00;0.00E+00;7.70E-05
6.3;0.4;0;0.00E+00;0.00E+00;7.65E-05
6.3;0.45;0;0.00E+00;0.00E+00;7.71E-05
6.3;0.5;0;0.00E+00;0.00E+00;7.66E-05
6.3;0.55;0;0.00E+00;0.00E+00;7.73E-05
6.3;0.6;0;0.00E+00;0.00E+00;7.68E-05
6.3;0.65;0;0.00E+00;0.00E+00;7.74E-05
6.3;0.7;0;0.00E+00;0.00E+00;7.69E-05
6.3;0.75;0;0.00E+00;0.00E+00;7.76E-05
6.3;0.8;0;0.00E+00;0.00E+00;7.71E-05
6.3;0.85;0;0.00E+00;0.00E+00;7.77E-05
6.3;0.9;0;0.00E+00;0.00E+00;7.72E-05
6.3;0.95;0;0.00E+00;0.00E+00;7.79E-05
6.3;1;0;0.00E+00;0.00E+00;7.74E-05
6.3;1.05;0;0.00E+00;0.00E+00;7.80E-05
6.3;1.1;0;0.00E+00;0.00E+00;7.75E-05
6.3;1.15;0;0.00E+00;0.00E+00;7.82E-05
6.3;1.2;0;0.00E+00;0.00E+00;7.77E-05
6.3;1.25;0;0.00E+00;0.00E+00;7.83E-05
6.3;1.3;0;0.00E+00;0.00E+00;7.78E-05
6.3;1.35;0;0.00E+00;0.00E+00;7.85E-05
6.3;1.4;0;0.00E+00;0.00E+00;7.80E-05
6.3;1.45;0;0.00E+00;0.00E+00;7.86E-05
6.3;1.5;0;0.00E+00;0.00E+00;7.81E-05
6.3;1.55;0;0.00E+00;0.00E+00;7.88E-05
6.3;1.6;0;0.00E+00;0.00E+00;7.83E-05
6.3;1.65;0;0.00E+00;0.00E+00;7.89E-05
6.3;1.7;0;0.00E+00;0.00E+00;7.84E-05
6.3;1.75;0;0.00E+00;0.00E+00;7.91E-05
6.3;1.8;0;0.00E+00;0.00E+00;7.86E-05
6.3;1.85;0;0.00E+00;0.00E+00;7.92E-05
6.3;1.9;0;0.00E+00;0.00E+00;7.87E-05
6.3;1.95;0;0.00E+00;0.00E+00;7.94E-05
6.3;2;0;0.00E+00;0.00E+00;7.88E-05
6.35;0;0;0.00E+00;0.00E+00;7.69E-05
6.35;0.05;0;0.00E+00;0.00E+00;7.64E-05
6.35;0.1;0;0.00E+00;0.00E+00;7.70E-05
6.35;0.15;0;0.00E+00;0.00E+00;7.65E-05
6.35;0.2;0;0.00E+00;0.00E+00;7.72E-05
6.35;0.25;0;0.00E+00;0.00E+00;7.67E-05
6.35;0.3;0;0.00E+00;0.00E+00;7.73E-05
6.35;0.35;0;0.00E+00;0.00E+00;7.68E-05
6.35;0.4;0;0.00E+00;0.00E+00;7.75E-05
6.35;0.45;0;0.00E+00;0.00E+00;7.70E-05
6.35;0.5;0;0.00E+00;0.00E+00;7.76E-05
6.35;0.55;0;0.00E+00;0.00E+00;7.71E-05
6.35;0.6;0;0.00E+00;0.00E+00;7.78E-05
6.35;0.65;0;0.00E+00;0.00E+00;7.73E-05
6.35;0.7;0;0.00E+00;0.00E+00;7.79E-05
6.35;0.75;0;0.00E+00;0.00E+00;7.74E-05
6.35;0.8;0;0.00E+00;0.00E+00;7.81E-05
6.35;0.85;0;0.00E+00;0.00E+00;7.76E-05
6.35;0.9;0;0.00E+00;0.00E+00;7.82E-05
6.35;0.95;0;0.00E+00;0.00E+00;7.77E-05
6.35;1;0;0.00E+00;0.00E+00;7.84E-05
6.35;1.05;0;0.00E+00;0.00E+00;7.79E-05
6.35;1.1;0;0.00E+00;0.00E+00;7.85E-05
6.35;1.15;0;0.00E+00;0.00E+00;7.80E-05
6.35;1.2;0;0.00E+00;0.00E+00;7.87E-05
6.35;1.25;0;0.00E+00;0.00E+00;7.81E-05
6.35;1.3;0;0.00E+00;0.00E+00;7.88E-05
6.35;1.35;0;0.00E+00;0.00E+00;7.83E-05
6.35;1.4;0;0.00E+00;0.00E+00;7.90E-05
6.35;1.45;0;0.00E+00;0.00E+00;7.84E-05
6.35;1.5;0;0.00E+00;0.00E+00;7.91E-05
6.35;1.55;0;0.00E+00;0.00E+00;7.86E-05
6.35;1.6;0;0.00E+00;0.00E+00;7.93E-05
6.35;1.65;0;0.00E+00;0.00E+00;7.87E-05
6.35;1.7;0;0.00E+00;0.00E+00;7.94E-05
6.35;1.75;0;0.00E+00;0.00E+00;7.89E-05
6.35;1.8;0;0.00E+00;0.00E+00;7.96E-05
6.35;1.85;0;0.00E+00;0.00E+00;7.90E-05
6.35;1.9;0;0.00E+00;0.00E+00;7.97E-05
6.35;1.95;0;0.00E+00;0.00E+00;7.92E-05
6.35;2;0;0.00E+00;0.00E+00;7.99E-05
6.4;0;0;0.00E+00;0.00E+00;7.67E-05
6.4;0.05;0;0.00E+00;0.00E+00;7.74E-05
6.4;0.1;0;0.00E+00;0.00E+00;7.69E-05
6.4;0.15;0;0.00E+00;0.00E+00;7.75E-05
6.4;0.2;0;0.00E+00;0.00E+00;7.70E-05
6.4;0.25;0;0.00E+00;0.00E+00;7.77E-05
6.4;0.3;0;0.00E+00;0.00E+00;7.72E-05
6.4;0.35;0;0.00E+00;0.00E+00;7.78E-05
6.4;0.4;0;0.00E+00;0.00E+00;7.73E-05
6.4;0.45;0;0.00E+00;0.00E+00;7.80E-05
6.4;0.5;0;0.00E+00;0.00E+00;7.74E-05
6.4;0.55;0;0.00E+00;0.00E+00;7.81E-05
6.4;0.6;0;0.00E+00;0.00E+00;7.76E-05
6.4;0.65;0;0.00E+00;0.00E+00;7.83E-05
6.4;0.7;0;0.00E+00;0.00E+00;7.77E-05
6.4;0.75;0;0.00E+00;0.00E+00;7.84E-05
6.4;0.8;0;0.00E+00;0.00E+00;7.79E-05
6.4;0.85;0;0.00E+00;0.00E+00;7.86E-05
6.4;0.9;0;0.00E+00;0.00E+00;7.80E-05
6.4;0.95;0;0.00E+00;0.00E+00;7.87E-05
6.4;1;0;0.00E+00;0.00E+00;7.82E-05
6.4;1.05;0;0.00E+00;0.00E+00;7.89E-05
6.4;1.1;0;0.00E+00;0.00E+00;7.83E-05
6.4;1.15;0;0.00E+00;0.00E+00;7.90E-05
6.4;1.2;0;0.00E+00;0.00E+00;7.85E-05
6.4;1.25;0;0.00E+00;0.00E+00;7.91E-05
6.4;1.3;0;0.00E+00;0.00E+00;7.86E-05
6.4;1.35;0;0.00E+00;0.00E+00;7.93E-05
6.4;1.4;0;0.00E+00;0.00E+00;7.88E-05
6.4;1.45;0;0.00E+00;0.00E+00;7.94E-05
6.4;1.5;0;0.00E+00;0.00E+00;7.89E-05
6.4;1.55;0;0.00E+00;0.00E+00;7.96E-05
6.4;1.6;0;0.00E+00;0.00E+00;7.91E-05
6.4;1.65;0;0.00E+00;0.00E+00;7.97E-05
6.4;1.7;0;0.00E+00;0.00E+00;7.92E-05
6.4;1.75;0;0.00E+00;0.00E+00;7.99E-05
6.4;1.8;0;0.00E+00;0.00E+00;7.94E-05
6.4;1.85;0;0.00E+00;0.00E+00;8.00E-05
6.4;1.9;0;0.00E+00;0.00E+00;7.95E-05
6.4;1.95;0;0.00E+00;0.00E+00;8.02E-05
6.4;2;0;0.00E+00;0.00E+00;7.97E-05
6.45;0;0;0.00E+00;0.00E+00;7.77E-05
6.45;0.05;0;0.00E+00;0.00E+00;7.72E-05
6.45;0.1;0;0.00E+00;0.00E+00;7.78E-05
6.45;0.15;0;0.00E+00;0.00E+00;7.73E-05
6.45;0.2;0;0.00E+00;0.00E+00;7.80E-05
6.45;0.25;0;0.00E+00;0.00E+00;7.75E-05
6.45;0.3;0;0.00E+00;0.00E+00;7.81E-05
6.45;0.35;0;0.00E+00;0.00E+00;7.76E-05
6.45;0.4;0;0.00E+00;0.00E+00;7.83E-05
6.45;0.45;0;0.00E+00;0.00E+00;7.78E-05
6.45;0.5;0;0.00E+00;0.00E+00;7.84E-05
6.45;0.55;0;0.00E+00;0.00E+00;7.79E-05
6.45;0.6;0;0.00E+00;0.00E+00;7.86E-05
6.45;0.65;0;0.00E+00;0.00E+00;7.81E-05
6.45;0.7;0;0.00E+00;0.00E+00;7.87E-05
6.45;0.75;0;0.00E+00;0.00E+00;7.82E-05
6.45;0.8;0;0.00E+00;0.00E+00;7.89E-05
6.45;0.85;0;0.00E+00;0.00E+00;7.84E-05
6.45;0.9;0;0.00E+00;0.00E+00;7.90E-05
6.45;0.95;0;0.00E+00;0.00E+00;7.85E-05
6.45;1;0;0.00E+00;0.00E+00;7.92E-05
6.45;1.05;0;0.00E+00;0.00E+00;7.87E-05
6.45;1.1;0;0.00E+00;0.00E+00;7.93E-05
6.45;1.15;0;0.00E+00;0.00E+00;7.88E-05
6.45;1.2;0;0.00E+00;0.00E+00;7.95E-05
6.45;1.25;0;0.00E+00;0.00E+00;7.89E-05
6.45;1.3;0;0.00E+00;0.00E+00;7.96E-05
6.45;1.35;0;0.00E+00;0.00E+00;7.91E-05
6.45;1.4;0;0.00E+00;0.00E+00;7.98E-05
6.45;1.45;0;0.00E+00;0.00E+00;7.92E-05
6.45;1.5;0;0.00E+00;0.00E+00;7.99E-05
6.45;1.55;0;0.00E+00;0.00E+00;7.94E-05
6.45;1.6;0;0.00E+00;0.00E+00;8.01E-05
6.45;1.65;0;0.00E+00;0.00E+00;7.95E-05
6.45;1.7;0;0.00E+00;0.00E+00;8.02E-05
6.45;1.75;0;0.00E+00;0.00E+00;7.97E-05
6.45;1.8;0;0.00E+00;0.00E+00;8.04E-05
6.45;1.85;0;0.00E+00;0.00E+00;7.98E-05
6.45;1.9;0;0.00E+00;0.00E+00;8.05E-05
6.45;1.95;0;0.00E+00;0.00E+00;8.00E-05
6.45;2;0;0.00E+00;0.00E+00;8.06E-05
6.5;0;0;0.00E+00;0.00E+00;7.75E-05
6.5;0.05;0;0.00E+00;0.00E+00;7.82E-05
6.5;0.1;0;0.00E+00;0.00E+00;7.76E-05
6.5;0.15;0;0.00E+00;0.00E+00;7.83E-05
6.5;0.2;0;0.00E+00;0.00E+00;7.78E-05
6.5;0.25;0;0.00E+00;0.00E+00;7.84E-05
6.5;0.3;0;0.00E+00;0.00E+00;7.79E-05
6.5;0.35;0;0.00E+00;0.00E+00;7.86E-05
6.5;0.4;0;0.00E+00;0.00E+00;7.81E-05
6.5;0.45;0;0.00E+00;0.00E+00;7.87E-05
6.5;0.5;0;0.00E+00;0.00E+00;7.82E-05
6.5;0.55;0;0.00E+00;0.00E+00;7.89E-05
6.5;0.6;0;0.00E+00;0.00E+00;7.84E-05
6.5;0.65;0;0.00E+00;0.00E+00;7.90E-05
6.5;0.7;0;0.00E+00;0.00E+00;7.85E-05
6.5;0.75;0;0.00E+00;0.00E+00;7.92E-05
6.5;0.8;0;0.00E+00;0.00E+00;7.87E-05
6.5;0.85;0;0.00E+00;0.00E+00;7.93E-05
6.5;0.9;0;0.00E+00;0.00E+00;7.88E-05
6.5;0.95;0;0.00E+00;0.00E+00;7.95E-05
6.5;1;0;0.00E+00;0.00E+00;7.90E-05
6.5;1.05;0;0.00E+00;0.00E+00;7.96E-05
6.5;1.1;0;0.00E+00;0.00E+00;7.91E-05
6.5;1.15;0;0.00E+00;0.00E+00;7.98E-05
6.5;1.2;0;0.00E+00;0.00E+00;7.93E-05
6.5;1.25;0;0.00E+00;0.00E+00;7.99E-05
6.5;1.3;0;0.00E+00;0.00E+00;7.94E-05
6.5;1.35;0;0.00E+00;0.00E+00;8.01E-05
6.5;1.4;0;0.00E+00;0.00E+00;7.95E-05
6.5;1.45;0;0.00E+00;0.00E+00;8.02E-05
6.5;1.5;0;0.00E+00;0.00E+00;7.97E-05
6.5;1.55;0;0.00E+00;0.00E+00;8.04E-05
6.5;1.6;0;0.00E+00;0.00E+00;7.98E-05
6.5;1.65;0;0.00E+00;0.00E+00;8.05E-05
6.5;1.7;0;0.00E+00;0.00E+00;8.00E-05
6.5;1.75;0;0.00E+00;0.00E+00;8.07E-05
6.5;1.8;0;0.00E+00;0.00E+00;8.01E-05
6.5;1.85;0;0.00E+00;0.00E+00;8.08E-05
6.5;1.9;0;0.00E+00;0.00E+00;8.03E-05
6.5;1.95;0;0.00E+00;0.00E+00;8.10E-05
6.5;2;0;0.00E+00;0.00E+00;8.04E-05
6.55;0;0;0.00E+00;0.00E+00;7.85E-05
6.55;0.05;0;0.00E+00;0.00E+00;7.79E-05
6.55;0.1;0;0.00E+00;0.00E+00;7.86E-05
6.55;0.15;0;0.00E+00;0.00E+00;7.81E-05
6.55;0.2;0;0.00E+00;0.00E+00;7.87E-05
6.55;0.25;0;0.00E+00;0.00E+00;7.82E-05
6.55;0.3;0;0.00E+00;0.00E+00;7.89E-05
6.55;0.35;0;0.00E+00;0.00E+00;7.84E-05
6.55;0.4;0;0.00E+00;0.00E+00;7.90E-05
6.55;0.45;0;0.00E+00;0.00E+00;7.85E-05
6.55;0.5;0;0.00E+00;0.00E+00;7.92E-05
6.55;0.55;0;0.00E+00;0.00E+00;7.87E-05
6.55;0.6;0;0.00E+00;0.00E+00;7.93E-05
6.55;0.65;0;0.00E+00;0.00E+00;7.88E-05
6.55;0.7;0;0.00E+00;0.00E+00;7.95E-05
6.55;0.75;0;0.00E+00;0.00E+00;7.90E-05
6.55;0.8;0;0.00E+00;0.00E+00;7.96E-05
6.55;0.85;0;0.00E+00;0.00E+00;7.91E-05
6.55;0.9;0;0.00E+00;0.00E+00;7.98E-05
6.55;0.95;0;0.00E+00;0.00E+00;7.93E-05
6.55;1;0;0.00E+00;0.00E+00;7.99E-05
6.55;1.05;0;0.00E+00;0.00E+00;7.94E-05
6.55;1.1;0;0.00E+00;0.00E+00;8.01E-05
6.55;1.15;0;0.00E+00;0.00E+00;7.96E-05
6.55;1.2;0;0.00E+00;0.00E+00;8.02E-05
6.55;1.25;0;0.00E+00;0.00E+00;7.97E-05
6.55;1.3;0;0.00E+00;0.00E+00;8.04E-05
6.55;1.35;0;0.00E+00;0.00E+00;7.98E-05
6.55;1.4;0;0.00E+00;0.00E+00;8.05E-05
6.55;1.45;0;0.00E+00;0.00E+00;8.00E-05
6.55;1.5;0;0.00E+00;0.00E+00;8.07E-05
6.55;1.55;0;0.00E+00;0.00E+00;8.01E-05
6.55;1.6;0;0.00E+00;0.00E+00;8.08E-05
6.55;1.65;0;0.00E+00;0.00E+00;8.03E-05
6.55;1.7;0;0.00E+00;0.00E+00;8.10E-05
6.55;1.75;0;0.00E+00;0.00E+00;8.04E-05
6.55;1.8;0;0.00E+00;0.00E+00;8.11E-05
6.55;1.85;0;0.00E+00;0.00E+00;8.06E-05
6.55;1.9;0;0.00E+00;0.00E+00;8.12E-05
6.55;1.95;0;0.00E+00;0.00E+00;8.07E-05
6.55;2;0;0.00E+00;0.00E+00;8.14E-05
6.6;0;0;0.00E+00;0.00E+00;7.82E-05
6.6;0.05;0;0.00E+00;0.00E+00;7.89E-05
6.6;0.1;0;0.00E+00;0.00E+00;7.84E-05
6.6;0.15;0;0.00E+00;0.00E+00;7.90E-05
6.6;0.2;0;0.00E+00;0.00E+00;7.85E-05
6.6;0.25;0;0.00E+00;0.00E+00;7.92E-05
6.6;0.3;0;0.00E+00;0.00E+00;7.87E-05
6.6;0.35;0;0.00E+00;0.00E+00;7.93E-05
6.6;0.4;0;0.00E+00;0.00E+00;7.88E-05
6.6;0.45;0;0.00E+00;0.00E+00;7.95E-05
6.6;0.5;0;0.00E+00;0.00E+00;7.90E-05
6.6;0.55;0;0.00E+00;0.00E+00;7.96E-05
6.6;0.6;0;0.00E+00;0.00E+00;7.91E-05
6.6;0.65;0;0.00E+00;0.00E+00;7.98E-05
6.6;0.7;0;0.00E+00;0.00E+00;7.93E-05
6.6;0.75;0;0.00E+00;0.00E+00;7.99E-05
6.6;0.8;0;0.00E+00;0.00E+00;7.94E-05
6.6;0.85;0;0.00E+00;0.00E+00;8.01E-05
6.6;0.9;0;0.00E+00;0.00E+00;7.95E-05
6.6;0.95;0;0.00E+00;0.00E+00;8.02E-05
6.6;1;0;0.00E+00;0.00E+00;7.97E-05
6.6;1.05;0;0.00E+00;0.00E+00;8.04E-05
6.6;1.1;0;0.00E+00;0.00E+00;7.98E-05
6.6;1.15;0;0.00E+00;0.00E+00;8.05E-05
6.6;1.2;0;0.00E+00;0.00E+00;8.00E-05
6.6;1.25;0;0.00E+00;0.00E+00;8.07E-05
6.6;1.3;0;0.00E+00;0.00E+00;8.01E-05
6.6;1.35;0;0.00E+00;0.00E+00;8.08E-05
6.6;1.4;0;0.00E+00;0.00E+00;8.03E-05
6.6;1.45;0;0.00E+00;0.00E+00;8.09E-05
6.6;1.5;0;0.00E+00;0.00E+00;8.04E-05
6.6;1.55;0;0.00E+00;0.00E+00;8.11E-05
6.6;1.6;0;0.00E+00;0.00E+00;8.06E-05
6.6;1.65;0;0.00E+00;0.00E+00;8.12E-05
6.6;1.7;0;0.00E+00;0.00E+00;8.07E-05
6.6;1.75;0;0.00E+00;0.00E+00;8.14E-05
6.6;1.8;0;0.00E+00;0.00E+00;8.09E-05
6.6;1.85;0;0.00E+00;0.00E+00;8.15E-05
6.6;1.9;0;0.00E+00;0.00E+00;8.10E-05
6.6;1.95;0;0.00E+00;0.00E+00;8.17E-05
6.6;2;0;0.00E+00;0.00E+00;8.12E-05
6.65;0;0;0.00E+00;0.00E+00;7.92E-05
6.65;0.05;0;0.00E+00;0.00E+00;7.86E-05
6.65;0.1;0;0.00E+00;0.00E+00;7.93E-05
6.65;0.15;0;0.00E+00;0.00E+00;7.88E-05
6.65;0.2;0;0.00E+00;0.00E+00;7.95E-05
6.65;0.25;0;0.00E+00;0.00E+00;7.89E-05
6.65;0.3;0;0.00E+00;0.00E+00;7.96E-05
6.65;0.35;0;0.00E+00;0.00E+00;7.91E-05
6.65;0.4;0;0.00E+00;0.00E+00;7.98E-05
6.65;0.45;0;0.00E+00;0.00E+00;7.92E-05
6.65;0.5;0;0.00E+00;0.00E+00;7.99E-05
6.65;0.55;0;0.00E+00;0.00E+00;7.94E-05
6.65;0.6;0;0.00E+00;0.00E+00;8.00E-05
6.65;0.65;0;0.00E+00;0.00E+00;7.95E-05
6.65;0.7;0;0.00E+00;0.00E+00;8.02E-05
6.65;0.75;0;0.00E+00;0.00E+00;7.97E-05
6.65;0.8;0;0.00E+00;0.00E+00;8.03E-05
6.65;0.85;0;0.00E+00;0.00E+00;7.98E-05
6.65;0.9;0;0.00E+00;0.00E+00;8.05E-05
6.65;0.95;0;0.00E+00;0.00E+00;8.00E-05
6.65;1;0;0.00E+00;0.00E+00;8.06E-05
6.65;1.05;0;0.00E+00;0.00E+00;8.01E-05
6.65;1.1;0;0.00E+00;0.00E+00;8.08E-05
6.65;1.15;0;0.00E+00;0.00E+00;8.03E-05
6.65;1.2;0;0.00E+00;0.00E+00;8.09E-05
6.65;1.25;0;0.00E+00;0.00E+00;8.04E-05
6.65;1.3;0;0.00E+00;0.00E+00;8.11E-05
6.65;1.35;0;0.00E+00;0.00E+00;8.06E-05
6.65;1.4;0;0.00E+00;0.00E+00;8.12E-05
6.65;1.45;0;0.00E+00;0.00E+00;8.07E-05
6.65;1.5;0;0.00E+00;0.00E+00;8.14E-05
6.65;1.55;0;0.00E+00;0.00E+00;8.08E-05
6.65;1.6;0;0.00E+00;0.00E+00;8.15E-05
6.65;1.65;0;0.00E+00;0.00E+00;8.10E-05
6.65;1.7;0;0.00E+00;0.00E+00;8.17E-05
6.65;1.75;0;0.00E+00;0.00E+00;8.11E-05
6.65;1.8;0;0.00E+00;0.00E+00;8.18E-05
6.65;1.85;0;0.00E+00;0.00E+00;8.13E-05
6.65;1.9;0;0.00E+00;0.00E+00;8.20E-05
6.65;1.95;0;0.00E+00;0.00E+00;8.14E-05
6.65;2;0;0.00E+00;0.00E+00;8.21E-05
6.7;0;0;0.00E+00;0.00E+00;7.89E-05
6.7;0.05;0;0.00E+00;0.00E+00;7.96E-05
6.7;0.1;0;0.00E+00;0.00E+00;7.91E-05
6.7;0.15;0;0.00E+00;0.00E+00;7.97E-05
6.7;0.2;0;0.00E+00;0.00E+00;7.92E-05
6.7;0.25;0;0.00E+00;0.00E+00;7.99E-05
6.7;0.3;0;0.00E+00;0.00E+00;7.94E-05
6.7;0.35;0;0.00E+00;0.00E+00;8.00E-05
6.7;0.4;0;0.00E+00;0.00E+00;7.95E-05
6.7;0.45;0;0.00E+00;0.00E+00;8.02E-05
6.7;0.5;0;0.00E+00;0.00E+00;7.96E-05
6.7;0.55;0;0.00E+00;0.00E+00;8.03E-05
6.7;0.6;0;0.00E+00;0.00E+00;7.98E-05
6.7;0.65;0;0.00E+00;0.00E+00;8.05E-05
6.7;0.7;0;0.00E+00;0.00E+00;7.99E-05
6.7;0.75;0;0.00E+00;0.00E+00;8.06E-05
6.7;0.8;0;0.00E+00;0.00E+00;8.01E-05
6.7;0.85;0;0.00E+00;0.00E+00;8.08E-05
6.7;0.9;0;0.00E+00;0.00E+00;8.02E-05
6.7;0.95;0;0.00E+00;0.00E+00;8.09E-05
6.7;1;0;0.00E+00;0.00E+00;8.04E-05
6.7;1.05;0;0.00E+00;0.00E+00;8.10E-05
6.7;1.1;0;0.00E+00;0.00E+00;8.05E-05
6.7;1.15;0;0.00E+00;0.00E+00;8.12E-05
6.7;1.2;0;0.00E+00;0.00E+00;8.07E-05
6.7;1.25;0;0.00E+00;0.00E+00;8.13E-05
6.7;1.3;0;0.00E+00;0.00E+00;8.08E-05
6.7;1.35;0;0.00E+00;0.00E+00;8.15E-05
6.7;1.4;0;0.00E+00;0.00E+00;8.10E-05
6.7;1.45;0;0.00E+00;0.00E+00;8.16E-05
6.7;1.5;0;0.00E+00;0.00E+00;8.11E-05
6.7;1.55;0;0.00E+00;0.00E+00;8.18E-05
6.7;1.6;0;0.00E+00;0.00E+00;8.13E-05
6.7;1.65;0;0.00E+00;0.00E+00;8.19E-05
6.7;1.7;0;0.00E+00;0.00E+00;8.14E-05
6.7;1.75;0;0.00E+00;0.00E+00;8.21E-05
6.7;1.8;0;0.00E+00;0.00E+00;8.16E-05
6.7;1.85;0;0.00E+00;0.00E+00;8.22E-05
6.7;1.9;0;0.00E+00;0.00E+00;8.17E-05
6.7;1.95;0;0.00E+00;0.00E+00;8.24E-05
6.7;2;0;0.00E+00;0.00E+00;8.18E-05
6.75;0;0;0.00E+00;0.00E+00;7.98E-05
6.75;0.05;0;0.00E+00;0.00E+00;7.93E-05
6.75;0.1;0;0.00E+00;0.00E+00;8.00E-05
6.75;0.15;0;0.00E+00;0.00E+00;7.95E-05
6.75;0.2;0;0.00E+00;0.00E+00;8.01E-05
6.75;0.25;0;0.00E+00;0.00E+00;7.96E-05
6.75;0.3;0;0.00E+00;0.00E+00;8.03E-05
6.75;0.35;0;0.00E+00;0.00E+00;7.98E-05
6.75;0.4;0;0.00E+00;0.00E+00;8.04E-05
6.75;0.45;0;0.00E+00;0.00E+00;7.99E-05
6.75;0.5;0;0.00E+00;0.00E+00;8.06E-05
6.75;0.55;0;0.00E+00;0.00E+00;8.01E-05
6.75;0.6;0;0.00E+00;0.00E+00;8.07E-05
6.75;0.65;0;0.00E+00;0.00E+00;8.02E-05
6.75;0.7;0;0.00E+00;0.00E+00;8.09E-05
6.75;0.75;0;0.00E+00;0.00E+00;8.03E-05
6.75;0.8;0;0.00E+00;0.00E+00;8.10E-05
6.75;0.85;0;0.00E+00;0.00E+00;8.05E-05
6.75;0.9;0;0.00E+00;0.00E+00;8.12E-05
6.75;0.95;0;0.00E+00;0.00E+00;8.06E-05
6.75;1;0;0.00E+00;0.00E+00;8.13E-05
6.75;1.05;0;0.00E+00;0.00E+00;8.08E-05
6.75;1.1;0;0.00E+00;0.00E+00;8.14E-05
6.75;1.15;0;0.00E+00;0.00E+00;8.09E-05
6.75;1.2;0;0.00E+00;0.00E+00;8.16E-05
6.75;1.25;0;0.00E+00;0.00E+00;8.11E-05
6.75;1.3;0;0.00E+00;0.00E+00;8.17E-05
6.75;1.35;0;0.00E+00;0.00E+00;8.12E-05
6.75;1.4;0;0.00E+00;0.00E+00;8.19E-05
6.75;1.45;0;0.00E+00;0.00E+00;8.14E-05
6.75;1.5;0;0.00E+00;0.00E+00;8.20E-05
6.75;1.55;0;0.00E+00;0.00E+00;8.15E-05
6.75;1.6;0;0.00E+00;0.00E+00;8.22E-05
6.75;1.65;0;0.00E+00;0.00E+00;8.17E-05
6.75;1.7;0;0.00E+00;0.00E+00;8.23E-05
6.75;1.75;0;0.00E+00;0.00E+00;8.18E-05
6.75;1.8;0;0.00E+00;0.00E+00;8.25E-05
6.75;1.85;0;0.00E+00;0.00E+00;8.20E-05
6.75;1.9;0;0.00E+00;0.00E+00;8.26E-05
6.75;1.95;0;0.00E+00;0.00E+00;8.21E-05
6.75;2;0;0.00E+00;0.00E+00;8.28E-05
6.8;0;0;0.00E+00;0.00E+00;7.96E-05
6.8;0.05;0;0.00E+00;0.00E+00;8.02E-05
6.8;0.1;0;0.00E+00;0.00E+00;7.97E-05
6.8;0.15;0;0.00E+00;0.00E+00;8.04E-05
6.8;0.2;0;0.00E+00;0.00E+00;7.99E-05
6.8;0.25;0;0.00E+00;0.00E+00;8.05E-05
6.8;0.3;0;0.00E+00;0.00E+00;8.00E-05
6.8;0.35;0;0.00E+00;0.00E+00;8.07E-05
6.8;0.4;0;0.00E+00;0.00E+00;8.02E-05
6.8;0.45;0;0.00E+00;0.00E+00;8.08E-05
6.8;0.5;0;0.00E+00;0.00E+00;8.03E-05
6.8;0.55;0;0.00E+00;0.00E+00;8.10E-05
6.8;0.6;0;0.00E+00;0.00E+00;8.04E-05
6.8;0.65;0;0.00E+00;0.00E+00;8.11E-05
6.8;0.7;0;0.00E+00;0.00E+00;8.06E-05
6.8;0.75;0;0.00E+00;0.00E+00;8.13E-05
